9.000000 9.143462
9.100000 9.997551
9.200000 11.085953
9.300000 12.890466
9.400000 15.206105
9.500000 18.265124
9.600000 23.175101
9.700000 31.199414
9.800000 43.729028
9.900000 90.835566
10.000000 455.807668
